task_key,task_label,protocol_key,numeric_path,fp4_quantization_applied,leaf_task_index,benchmark,task_alias,task_name,task_hash,primary_metric,example_count,score,score_percent
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,6,core_9mcqa_olmes,csqa:mc::olmes,csqa:mc,d0de18d67d31994a2b5e2d2e87918a36,acc_raw,1221,0.2153972153972154,21.53972153972154
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,7,core_9mcqa_olmes,csqa:rc::olmes,csqa,095f3f94d29c4f17ff7005f7252ba051,acc_uncond,1221,0.6822276822276823,68.22276822276822
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,8,core_9mcqa_olmes,hellaswag:mc::olmes,hellaswag:mc,58011dd35e359a4de96cd11745a16895,acc_raw,1000,0.261,26.1
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,9,core_9mcqa_olmes,hellaswag:rc::olmes,hellaswag,126122195b41bf14d9091a9cdd414690,acc_per_char,1000,0.721,72.1
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,10,core_9mcqa_olmes,openbookqa:mc::olmes,openbookqa:mc,17ee8b464c2aae92e093fb7096684165,acc_raw,500,0.262,26.200000000000003
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,11,core_9mcqa_olmes,openbookqa:rc::olmes,openbookqa,8c852627a335c1a263d4bbc6deea2be0,acc_uncond,500,0.506,50.6
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,12,core_9mcqa_olmes,piqa:mc::olmes,piqa:mc,f4cc9f661d585e160a1d8eb867cd040c,acc_raw,1000,0.468,46.800000000000004
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,13,core_9mcqa_olmes,piqa:rc::olmes,piqa,f63d922029758d577fcc9dba83c9de5c,acc_per_char,1000,0.755,75.5
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,14,core_9mcqa_olmes,socialiqa:mc::olmes,socialiqa:mc,1f8ad25448306986fa263f77e5966e9e,acc_raw,1000,0.351,35.099999999999994
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,15,core_9mcqa_olmes,socialiqa:rc::olmes,socialiqa,18e6bcddd3ce25d04e57dc2b321f78c7,acc_per_char,1000,0.557,55.7
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,16,core_9mcqa_olmes,winogrande:mc::olmes,winogrande:mc,dadb31c80b5be4914ed051cd8660191e,acc_raw,1267,0.4940805051302289,49.408050513022886
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,17,core_9mcqa_olmes,winogrande:rc::olmes,winogrande,9b11ef7f437e610eba48f6d273ed6886,acc_raw,1267,0.6195737963693765,61.957379636937645
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,18,mmlu_olmes,mmlu_abstract_algebra:mc::olmes,mmlu_abstract_algebra:mc,77b926c73e62bfb451729f8369068e7d,acc_raw,100,0.22,22.0
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,19,mmlu_olmes,mmlu_anatomy:mc::olmes,mmlu_anatomy:mc,3df98cd8b30afac6feb32f0d0c15395a,acc_raw,135,0.2962962962962963,29.629629629629626
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,20,mmlu_olmes,mmlu_astronomy:mc::olmes,mmlu_astronomy:mc,4c69c754b323e0755cb7939b84f228ed,acc_raw,152,0.21052631578947367,21.052631578947366
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,21,mmlu_olmes,mmlu_business_ethics:mc::olmes,mmlu_business_ethics:mc,87137b826dda58e8ffb978e165f39584,acc_raw,100,0.22,22.0
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,22,mmlu_olmes,mmlu_clinical_knowledge:mc::olmes,mmlu_clinical_knowledge:mc,9d6878a0e485f563ac271370eaedecca,acc_raw,265,0.26037735849056604,26.037735849056602
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,23,mmlu_olmes,mmlu_college_biology:mc::olmes,mmlu_college_biology:mc,8096d725e82f92b942ae20c48c82f083,acc_raw,144,0.2986111111111111,29.86111111111111
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,24,mmlu_olmes,mmlu_college_chemistry:mc::olmes,mmlu_college_chemistry:mc,c81eb9c78ac300cca76358582a1c739b,acc_raw,100,0.25,25.0
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,25,mmlu_olmes,mmlu_college_computer_science:mc::olmes,mmlu_college_computer_science:mc,62b92a5477c84fcf987c1798a4ac6144,acc_raw,100,0.21,21.0
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,26,mmlu_olmes,mmlu_college_mathematics:mc::olmes,mmlu_college_mathematics:mc,58356a19598345fb1941515d0d9cb55a,acc_raw,100,0.24,24.0
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,27,mmlu_olmes,mmlu_college_medicine:mc::olmes,mmlu_college_medicine:mc,42a584dc3ed8ae2ce00c9027c5f13764,acc_raw,173,0.19653179190751446,19.653179190751445
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,28,mmlu_olmes,mmlu_college_physics:mc::olmes,mmlu_college_physics:mc,f88df4ad824e68680862d00e429c26a7,acc_raw,102,0.16666666666666666,16.666666666666664
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,29,mmlu_olmes,mmlu_computer_security:mc::olmes,mmlu_computer_security:mc,274890b9e6abfcbe5e049394bec76a11,acc_raw,100,0.29,28.999999999999996
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,30,mmlu_olmes,mmlu_conceptual_physics:mc::olmes,mmlu_conceptual_physics:mc,6519f132a34e21233a8f9f0333f4e555,acc_raw,235,0.30638297872340425,30.638297872340424
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,31,mmlu_olmes,mmlu_econometrics:mc::olmes,mmlu_econometrics:mc,91203daf877dfbefa7095516334a1e98,acc_raw,114,0.2807017543859649,28.07017543859649
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,32,mmlu_olmes,mmlu_electrical_engineering:mc::olmes,mmlu_electrical_engineering:mc,de26b9c8d62e22f56e8a4d55889a44e3,acc_raw,145,0.3103448275862069,31.03448275862069
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,33,mmlu_olmes,mmlu_elementary_mathematics:mc::olmes,mmlu_elementary_mathematics:mc,2fd2518cf837baede6f2f5ba45bb6f96,acc_raw,378,0.24338624338624337,24.33862433862434
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,34,mmlu_olmes,mmlu_formal_logic:mc::olmes,mmlu_formal_logic:mc,576d739646e3de210be990be680fc79a,acc_raw,126,0.1984126984126984,19.841269841269842
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,35,mmlu_olmes,mmlu_global_facts:mc::olmes,mmlu_global_facts:mc,abe93df0daabe114b8f58bc0403370e9,acc_raw,100,0.39,39.0
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,36,mmlu_olmes,mmlu_high_school_biology:mc::olmes,mmlu_high_school_biology:mc,85b9c284bdb7766f8302f5f68ea6d5ea,acc_raw,310,0.24193548387096775,24.193548387096776
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,37,mmlu_olmes,mmlu_high_school_chemistry:mc::olmes,mmlu_high_school_chemistry:mc,5827c892e23b58ef2e73b1fff7d82785,acc_raw,203,0.2955665024630542,29.55665024630542
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,38,mmlu_olmes,mmlu_high_school_computer_science:mc::olmes,mmlu_high_school_computer_science:mc,6d75fa6123dd1ed66ba94585a8b2bf39,acc_raw,100,0.26,26.0
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,39,mmlu_olmes,mmlu_high_school_european_history:mc::olmes,mmlu_high_school_european_history:mc,549d578255eaa95f7f38eda146cc6a6f,acc_raw,165,0.2,20.0
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,40,mmlu_olmes,mmlu_high_school_geography:mc::olmes,mmlu_high_school_geography:mc,dc8a2714268b6839e30e7e5079b64427,acc_raw,198,0.25252525252525254,25.252525252525253
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,41,mmlu_olmes,mmlu_high_school_government_and_politics:mc::olmes,mmlu_high_school_government_and_politics:mc,8a37fcf03946fe1bc4a34806f2cb5dce,acc_raw,193,0.2694300518134715,26.94300518134715
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,42,mmlu_olmes,mmlu_high_school_macroeconomics:mc::olmes,mmlu_high_school_macroeconomics:mc,ccb44607c3c6469cd5fd9989bfcf2c41,acc_raw,390,0.23846153846153847,23.846153846153847
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,43,mmlu_olmes,mmlu_high_school_mathematics:mc::olmes,mmlu_high_school_mathematics:mc,75eb1cfdca9c6c512d2654d308f8f680,acc_raw,270,0.21481481481481482,21.48148148148148
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,44,mmlu_olmes,mmlu_high_school_microeconomics:mc::olmes,mmlu_high_school_microeconomics:mc,416b805a359dbae1c968cd7473076e01,acc_raw,238,0.21008403361344538,21.008403361344538
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,45,mmlu_olmes,mmlu_high_school_physics:mc::olmes,mmlu_high_school_physics:mc,10e66780e9dca3f32aba1ccf99269a3a,acc_raw,151,0.23178807947019867,23.178807947019866
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,46,mmlu_olmes,mmlu_high_school_psychology:mc::olmes,mmlu_high_school_psychology:mc,99447030d2ce6ef8805646c1c34fcee4,acc_raw,545,0.26238532110091745,26.238532110091743
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,47,mmlu_olmes,mmlu_high_school_statistics:mc::olmes,mmlu_high_school_statistics:mc,c020e14507911b6f3d966cfaad4534f1,acc_raw,216,0.3611111111111111,36.11111111111111
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,48,mmlu_olmes,mmlu_high_school_us_history:mc::olmes,mmlu_high_school_us_history:mc,39a904d96d65a2dfbd0510fcea9880d7,acc_raw,204,0.27450980392156865,27.450980392156865
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,49,mmlu_olmes,mmlu_high_school_world_history:mc::olmes,mmlu_high_school_world_history:mc,768c5cdb11af17a3440943d9e0b580dd,acc_raw,237,0.25738396624472576,25.738396624472575
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,50,mmlu_olmes,mmlu_human_aging:mc::olmes,mmlu_human_aging:mc,93f0df9c8b68127692f1593f33d8a3ef,acc_raw,223,0.3183856502242152,31.838565022421523
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,51,mmlu_olmes,mmlu_human_sexuality:mc::olmes,mmlu_human_sexuality:mc,a62edc21ec6f517a598a5dda52e84b43,acc_raw,131,0.2595419847328244,25.954198473282442
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,52,mmlu_olmes,mmlu_international_law:mc::olmes,mmlu_international_law:mc,787374b70fc6053820673a14463d3eef,acc_raw,121,0.2644628099173554,26.446280991735538
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,53,mmlu_olmes,mmlu_jurisprudence:mc::olmes,mmlu_jurisprudence:mc,62a7a1734abbc37dafe8313b6291d817,acc_raw,108,0.28703703703703703,28.703703703703702
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,54,mmlu_olmes,mmlu_logical_fallacies:mc::olmes,mmlu_logical_fallacies:mc,a020032fa288c2fac6168a824df57170,acc_raw,163,0.2392638036809816,23.92638036809816
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,55,mmlu_olmes,mmlu_machine_learning:mc::olmes,mmlu_machine_learning:mc,e3d4f22b97438517e698917faccba7da,acc_raw,112,0.29464285714285715,29.464285714285715
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,56,mmlu_olmes,mmlu_management:mc::olmes,mmlu_management:mc,04b6414e648a7a3ba8402771facebd9e,acc_raw,103,0.27184466019417475,27.184466019417474
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,57,mmlu_olmes,mmlu_marketing:mc::olmes,mmlu_marketing:mc,8e73bf0fb469a9eddfa7a8f258d99873,acc_raw,234,0.25213675213675213,25.213675213675213
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,58,mmlu_olmes,mmlu_medical_genetics:mc::olmes,mmlu_medical_genetics:mc,bc9af3a22284b0a0d08e2c6a1f378d22,acc_raw,100,0.22,22.0
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,59,mmlu_olmes,mmlu_miscellaneous:mc::olmes,mmlu_miscellaneous:mc,46b4ac7975c87092b13c0cf2ce85a4d1,acc_raw,783,0.2796934865900383,27.969348659003828
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,60,mmlu_olmes,mmlu_moral_disputes:mc::olmes,mmlu_moral_disputes:mc,0664fc5034aba7df0fe1df2d1a217e88,acc_raw,346,0.28034682080924855,28.034682080924856
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,61,mmlu_olmes,mmlu_moral_scenarios:mc::olmes,mmlu_moral_scenarios:mc,a2396dc8f3cdb9c9dd5e98fd351e9198,acc_raw,895,0.2446927374301676,24.46927374301676
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,62,mmlu_olmes,mmlu_nutrition:mc::olmes,mmlu_nutrition:mc,8b190e2f404b28ca0cd715094e5386b1,acc_raw,306,0.27124183006535946,27.124183006535947
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,63,mmlu_olmes,mmlu_philosophy:mc::olmes,mmlu_philosophy:mc,9b517eefa6d090b0622fc18650d70617,acc_raw,311,0.2315112540192926,23.15112540192926
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,64,mmlu_olmes,mmlu_prehistory:mc::olmes,mmlu_prehistory:mc,fcfa15d6031340a724aaa21ae383922e,acc_raw,324,0.2777777777777778,27.77777777777778
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,65,mmlu_olmes,mmlu_professional_accounting:mc::olmes,mmlu_professional_accounting:mc,233710033ac6f9a2c339a08d7344c9d0,acc_raw,282,0.23404255319148937,23.404255319148938
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,66,mmlu_olmes,mmlu_professional_law:mc::olmes,mmlu_professional_law:mc,df18d9512e07e1c6f633ee039a943e23,acc_raw,1534,0.24967405475880053,24.967405475880053
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,67,mmlu_olmes,mmlu_professional_medicine:mc::olmes,mmlu_professional_medicine:mc,1e3f139838d69169d5a80ebb58be505a,acc_raw,272,0.19852941176470587,19.852941176470587
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,68,mmlu_olmes,mmlu_professional_psychology:mc::olmes,mmlu_professional_psychology:mc,ee984454c2b6c8ce9d942162f4563c66,acc_raw,612,0.26143790849673204,26.143790849673206
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,69,mmlu_olmes,mmlu_public_relations:mc::olmes,mmlu_public_relations:mc,8b1e2c5a479ea01b9bf00bbd37ac4cb1,acc_raw,110,0.3181818181818182,31.818181818181817
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,70,mmlu_olmes,mmlu_security_studies:mc::olmes,mmlu_security_studies:mc,f45a610fabc63b178d02b9705769e51a,acc_raw,245,0.15510204081632653,15.510204081632653
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,71,mmlu_olmes,mmlu_sociology:mc::olmes,mmlu_sociology:mc,ab7475a0c07ff6128f3c340e30a2c48d,acc_raw,201,0.208955223880597,20.8955223880597
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,72,mmlu_olmes,mmlu_us_foreign_policy:mc::olmes,mmlu_us_foreign_policy:mc,e8aaa8bc89da8c987774b45a635a5874,acc_raw,100,0.31,31.0
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,73,mmlu_olmes,mmlu_virology:mc::olmes,mmlu_virology:mc,7b03eddd30aced0d2872e78119dce06c,acc_raw,166,0.21686746987951808,21.686746987951807
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,74,mmlu_olmes,mmlu_world_religions:mc::olmes,mmlu_world_religions:mc,2b77bb4249a09c916d061ae0d5b378bd,acc_raw,171,0.29239766081871343,29.239766081871345
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,75,mmlu_olmes,mmlu_abstract_algebra:rc::olmes,mmlu_abstract_algebra,15700d84a97667659182d75884f934cd,acc_per_char,100,0.23,23.0
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,76,mmlu_olmes,mmlu_anatomy:rc::olmes,mmlu_anatomy,0cdcee2423fbe040b1e5ff34b0af45e6,acc_per_char,135,0.43703703703703706,43.7037037037037
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,77,mmlu_olmes,mmlu_astronomy:rc::olmes,mmlu_astronomy,13d838006e583f18e99063d8b219a97b,acc_per_char,152,0.4144736842105263,41.44736842105263
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,78,mmlu_olmes,mmlu_business_ethics:rc::olmes,mmlu_business_ethics,715185b32494e985a6dee5becfcd82ac,acc_per_char,100,0.58,57.99999999999999
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,79,mmlu_olmes,mmlu_clinical_knowledge:rc::olmes,mmlu_clinical_knowledge,523c347f74ddd79f7fb2c15eee89d4e7,acc_per_char,265,0.42641509433962266,42.64150943396226
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,80,mmlu_olmes,mmlu_college_biology:rc::olmes,mmlu_college_biology,966e8cfd13dcf0edc71778a03a922090,acc_per_char,144,0.4305555555555556,43.05555555555556
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,81,mmlu_olmes,mmlu_college_chemistry:rc::olmes,mmlu_college_chemistry,70f725b1d196bca595c7b851cdcc6644,acc_per_char,100,0.26,26.0
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,82,mmlu_olmes,mmlu_college_computer_science:rc::olmes,mmlu_college_computer_science,eb1e7cea65f6797185cc87483e3f19fe,acc_per_char,100,0.29,28.999999999999996
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,83,mmlu_olmes,mmlu_college_mathematics:rc::olmes,mmlu_college_mathematics,18dd2cd649daf7a06132d51a6e17c35d,acc_per_char,100,0.18,18.0
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,84,mmlu_olmes,mmlu_college_medicine:rc::olmes,mmlu_college_medicine,d92b222841c28a98039763c60b61ee73,acc_per_char,173,0.36416184971098264,36.41618497109826
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,85,mmlu_olmes,mmlu_college_physics:rc::olmes,mmlu_college_physics,63cbfbf37f8fcf7fd03052712d5b5d24,acc_per_char,102,0.20588235294117646,20.588235294117645
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,86,mmlu_olmes,mmlu_computer_security:rc::olmes,mmlu_computer_security,95adfb15effac11bb4b7b4312e8c2a05,acc_per_char,100,0.54,54.0
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,87,mmlu_olmes,mmlu_conceptual_physics:rc::olmes,mmlu_conceptual_physics,567f44d0f94d8fa4a0119c131e858075,acc_per_char,235,0.41702127659574467,41.702127659574465
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,88,mmlu_olmes,mmlu_econometrics:rc::olmes,mmlu_econometrics,cb799ab80dc053a353c3bcc7b9386abf,acc_per_char,114,0.2894736842105263,28.947368421052634
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,89,mmlu_olmes,mmlu_electrical_engineering:rc::olmes,mmlu_electrical_engineering,15723c065162a191867085b670c56b73,acc_per_char,145,0.3586206896551724,35.86206896551724
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,90,mmlu_olmes,mmlu_elementary_mathematics:rc::olmes,mmlu_elementary_mathematics,b17cb50df9dc3885e7dbcb4fef405683,acc_per_char,378,0.30952380952380953,30.952380952380953
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,91,mmlu_olmes,mmlu_formal_logic:rc::olmes,mmlu_formal_logic,82b5ac945cc5c2f1cb54beff73486830,acc_per_char,126,0.24603174603174602,24.6031746031746
nvfp4_te_recipe,"Transformer Engine NVFP4 recipe, native current-tensor D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,92,mmlu_olmes,mmlu_global_facts:rc::olmes,mmlu_global_facts,5acad514fa0105c06b71f6c924ef5b04,acc_per_char,100,0.32,32.0
